"word","sentiment"
"deserta","fear"
"deserta","negative"
"deserta","sadness"
"deserção","negative"
"discards","negative"
"merecer","negative"
"mereciam","trust"
"designação","fear"
"designação","negative"
"designer","anger"
"designer","disgust"
"designer","negative"
"designer","trust"
"desejável","trust"
"desejando","disgust"
"desejando","negative"
"desejoso","disgust"
"desejoso","negative"
"desejoso","sadness"
"desistir","negative"
"desistir","sadness"
"desolação","negative"
"desolação","sadness"
"desespero","negative"
"desespero","sadness"
"desesperado","negative"
"desesperado","anger"
"desesperado","disgust"
"desesperado","fear"
"desesperado","negative"
"desesperado","sadness"
"discontinue","negative"
"desprezível","disgust"
"desprezível","fear"
"desprezível","negative"
"desprezível","sadness"
"discord","anger"
"discord","disgust"
"discord","negative"
"desprezar","fear"
"desprezar","negative"
"desprezar","sadness"
"despótico","negative"
"despotismo","positive"
"destino","negative"
"destinado","anticipation"
"destinado","positive"
"indigente","anticipation"
"indigente","positive"
"indigente","trust"
"destruído","positive"
"destruidor","anger"
"destruidor","negative"
"destruidor","sadness"
"destruindo","disgust"
"destruindo","negative"
"destruição","anger"
"destruição","disgust"
"destruição","fear"
"destruição","negative"
"destruição","sadness"
"destrutivo","positive"
"destacamento","anger"
"destacamento","disgust"
"destacamento","negative"
"deter","anger"
"deter","disgust"
"deter","fear"
"deter","negative"
"deter","sadness"
"detento","disgust"
"detento","fear"
"detento","negative"
"detento","sadness"
"detectar","fear"
"detectar","negative"
"detectar","sadness"
"detecção","negative"
"detenção","anger"
"detenção","disgust"
"detenção","fear"
"detenção","negative"
"detenção","sadness"
"deteriorar","anger"
"deteriorar","disgust"
"deteriorar","negative"
"deteriorar","sadness"
"deteriorado","anger"
"deteriorado","disgust"
"deteriorado","negative"
"deteriorado","sadness"
"deterioração","anger"
"deterioração","disgust"
"deterioração","negative"
"determinado","anger"
"determinado","disgust"
"determinado","negative"
"determinado","sadness"
"determinação","anger"
"determinação","disgust"
"determinação","fear"
"determinação","negative"
"determinação","sadness"
"determinado","anger"
"determinado","disgust"
"determinado","fear"
"determinado","negative"
"disheartened","negative"
"disheartened","sadness"
"detestar","negative"
"detestar","sadness"
"dishonest","anger"
"dishonest","disgust"
"dishonest","negative"
"dishonest","sadness"
"detonar","disgust"
"detonar","negative"
"detonação","anger"
"detonação","disgust"
"detonação","fear"
"detonação","negative"
"detonação","sadness"
"diminuir","anger"
"diminuir","disgust"
"diminuir","negative"
"diminuir","sadness"
"disinfection","positive"
"detrimento","anger"
"detrimento","fear"
"detrimento","negative"
"prejudicial","disgust"
"prejudicial","negative"
"detrito","disgust"
"detrito","fear"
"detrito","negative"
"devastar","negative"
"devastador","negative"
"devastação","anger"
"devastação","disgust"
"devastação","negative"
"desenvolve","anger"
"desenvolve","negative"
"desenvolve","sadness"
"desvio","anger"
"desvio","disgust"
"desvio","fear"
"desvio","negative"
"desvio","sadness"
"diabo","disgust"
"diabo","fear"
"diabo","negative"
"diabo","sadness"
"diabólico","anger"
"diabólico","anticipation"
"diabólico","fear"
"diabólico","negative"
"diabólico","sadness"
"diabólico","surprise"
"desonesto","disgust"
"desonesto","fear"
"desonesto","negative"
"desonesto","sadness"
"devolução","anger"
"devolução","disgust"
"devolução","fear"
"devolução","negative"
"devolução","sadness"
"devolução","surprise"
"devocional","anger"
"devocional","disgust"
"devocional","negative"
"devorar","anger"
"devorar","negative"
"devoto","anger"
"devoto","disgust"
"devoto","negative"
"destreza","fear"
"destreza","negative"
"disorderly","negative"
"diabólico","negative"
"disparage","anger"
"disparage","disgust"
"disparage","negative"
"disparage","sadness"
"diagnóstico","anger"
"diagnóstico","disgust"
"diagnóstico","negative"
"diagnóstico","sadness"
"diamante","anger"
"diamante","disgust"
"diamante","negative"
"diamante","sadness"
"fralda","negative"
"fralda","sadness"
"diarréia","negative"
"diarréia","sadness"
"diário","negative"
"diatribe","negative"
"ditador","anger"
"ditador","fear"
"ditador","sadness"
"ditatorial","anger"
"ditatorial","disgust"
"ditatorial","fear"
"ditatorial","negative"
"ditatorial","sadness"
"ditadura","disgust"
"ditadura","negative"
"dicionário","negative"
"dictum","disgust"
"didático","anticipation"
"didático","positive"
"didático","trust"
"morrer","anger"
"morrer","fear"
"morrer","negative"
"morrer","sadness"
"dietético","anger"
"dietético","negative"
"diferencial","negative"
"diferentemente","anger"
"diferentemente","disgust"
"diferentemente","negative"
"diferentemente","sadness"
"difícil","negative"
"difícil","sadness"
"dificuldades","negative"
"dificuldade","disgust"
"dificuldade","negative"
"dígito","anger"
"dígito","disgust"
"dígito","fear"
"dígito","negative"
"digno","anger"
"digno","negative"
"dignidade","anger"
"dignidade","disgust"
"dignidade","fear"
"dignidade","negative"
"dignidade","sadness"
"divagação","anger"
"divagação","fear"
"divagação","negative"
"divagação","surprise"
"dique","negative"
"dilapidado","disgust"
"diligência","positive"
"diluir","anger"
"diluir","negative"
"diminuir","negative"
"disservice","anger"
"disservice","disgust"
"disservice","negative"
"disservice","sadness"
"diminuído","anger"
"diminuído","fear"
"diminuído","negative"
"din","anger"
"din","fear"
"din","negative"
"din","sadness"
"din","surprise"
"jantar","anger"
"jantar","negative"
"dinossauro","disgust"
"dinossauro","negative"
"diplomacia","disgust"
"diplomacia","negative"
"diplomático","positive"
"dire","positive"
"diretor","disgust"
"diretor","negative"
"sujeira","negative"
"sujo","negative"
"incapacidade","anger"
"incapacidade","negative"
"desativar","anger"
"desativar","anticipation"
"desativar","negative"
"distraction","negative"
"Desativado","negative"
"Desativado","sadness"
"desafeto","anger"
"desafeto","disgust"
"desafeto","fear"
"desafeto","negative"
"desafeto","sadness"
"desafeto","surprise"
"discordar","fear"
"discordar","negative"
"discordando","anger"
"discordando","fear"
"discordando","negative"
"desacordo","anger"
"desacordo","disgust"
"desacordo","fear"
"desacordo","negative"
"não permitido","anger"
"não permitido","fear"
"não permitido","negative"
"não permitido","sadness"
"não permitido","surprise"
"desaparecer","anger"
"desaparecer","negative"
"desaparecer","sadness"
"desapontar","negative"
"desapontado","anger"
"desapontado","negative"
"decepcionante","joy"
"decepcionante","positive"
"desapontamento","trust"
"desaprovação","negative"
"desaprovação","surprise"
"desaprovar","negative"
"desaprovar","positive"
"reprovado","positive"
"desaprovando","positive"
"desaprovando","surprise"
"desastre","negative"
"desastroso","negative"
"descrer","anticipation"
"descarte","positive"
"descarga","anger"
"descarga","disgust"
"descarga","fear"
"descarga","negative"
"descarga","sadness"
"descarga","surprise"
"descarga","trust"
"discípulo","negative"
"disciplina","negative"
"negação","negative"
"doctor","positive"
"doctor","trust"
"divulgado","trust"
"descoloração","positive"
"descolorido","positive"
"desconforto","trust"
"desconectar","negative"
"desconectado","negative"
"desconectado","sadness"
"desconexão","negative"
"desconexão","sadness"
"descontentamento","joy"
"descontinuar","negative"
"descontinuar","sadness"
"descontinuidade","joy"
"descontinuidade","positive"
"descontinuidade","surprise"
"descontinuidade","trust"
"discórdia","fear"
"discórdia","negative"
"desencorajar","anger"
"desencorajar","fear"
"desencorajar","negative"
"desencorajar","positive"
"desânimo","anger"
"desânimo","fear"
"desânimo","negative"
"desânimo","sadness"
"descoberta","fear"
"descoberta","trust"
"desacreditar","positive"
"desacreditar","trust"
"discreto","positive"
"critério","disgust"
"critério","negative"
"discricionário","negative"
"discriminar","fear"
"discriminar","negative"
"discriminando","fear"
"discriminando","negative"
"discriminando","sadness"
"discriminação","anger"
"discriminação","anticipation"
"discriminação","disgust"
"discriminação","fear"
"discriminação","negative"
"discriminação","sadness"
"discussão","fear"
"discussão","negative"
"discussão","sadness"
"discussão","trust"
"desdém","negative"
"doença","negative"
"doente","positive"
"doente","trust"
"douche","negative"
"desencarnado","negative"
"desligamento","anticipation"
"desligamento","joy"
"desligamento","positive"
"desligamento","trust"
"desfigurado","fear"
"desfigurado","negative"
"desfigurado","sadness"
"desgraça","trust"
"desgraçado","positive"
"vergonhoso","negative"
"vergonhoso","sadness"
"desapontado","anticipation"
"dragon","fear"
"desgosto","negative"
"drawback","negative"
"repugnante","anticipation"
"repugnante","fear"
"repugnante","negative"
"desanimado","anger"
"desanimado","anticipation"
"desanimado","disgust"
"desanimado","fear"
"desanimado","negative"
"desanimado","sadness"
"desanimador","disgust"
"desanimador","fear"
"desanimador","negative"
"desanimador","sadness"
"desanimador","surprise"
"desonesto","negative"
"desonesto","sadness"
"drinking","negative"
"desonestidade","disgust"
"desonestidade","negative"
"desonra","negative"
"desilusão","disgust"
"desinfecção","negative"
"desinformação","negative"
"falso","fear"
"falso","negative"
"falso","sadness"
"drowsiness","negative"
"desintegrar","negative"
"desintegração","sadness"
"desinteressado","disgust"
"desinteressado","negative"
"não gosta","negative"
"não gostei","fear"
"não gostei","negative"
"não gostei","trust"
"deslocado","anger"
"deslocado","anticipation"
"deslocado","fear"
"sombrio","positive"
"duke","positive"
"desânimo","negative"
"desânimo","sadness"
"dumb","negative"
"desmembramento","negative"
"demissão","anger"
"demissão","negative"
"demissão","sadness"
"desobediência","negative"
"desobediente","disgust"
"desobedecer","fear"
"desobedecer","negative"
"desordem","anger"
"desordem","negative"
"desordenado","anger"
"desordenado","negative"
"desorganizado","positive"
"desorganizado","trust"
"depreciar","positive"
"depreciar","trust"
"duress","anger"
"duress","disgust"
"duress","fear"
"duress","negative"
"duress","sadness"
"depreciativo","negative"
"dutiful","anticipation"
"dutiful","positive"
"dutiful","trust"
"disparidade","fear"
"disparidade","negative"
"disparidade","sadness"
"desapaixonado","anger"
"desapaixonado","disgust"
"desapaixonado","fear"
"desapaixonado","negative"
"desapaixonado","sadness"
"dissipar","surprise"
"dispersão","disgust"
"dispersão","negative"
"dispersão","sadness"
"deslocar","anticipation"
"deslocar","joy"
"deslocar","positive"
"deslocar","surprise"
"deslocar","trust"
"deslocado","anticipation"
"deslocado","joy"
"deslocado","positive"
"deslocado","trust"
"eagle","trust"
"descontente","positive"
"desagrado","positive"
"disposição","positive"
"dispor","positive"
"eliminado","positive"
"desapropriado","anger"
"desapropriado","fear"
"desapropriado","negative"
"desapropriado","sadness"
"desapropriado","surprise"
"disputa","positive"
"desqualificação","positive"
"desqualificado","positive"
"desqualificar","positive"
"desprezo","negative"
"economy","trust"
"desconsiderado","anticipation"
"desconsiderado","joy"
"desconsiderado","positive"
"desonroso","anticipation"
"desonroso","joy"
"desonroso","positive"
"desonroso","surprise"
"desrespeito","fear"
"desrespeito","negative"
"desrespeitoso","anticipation"
"desrespeitoso","joy"
"desrespeitoso","positive"
"desrespeitoso","trust"
"perturbação","anticipation"
"insatisfação","positive"
"dissecação","positive"
"divulgar","positive"
"divulgar","trust"
"dissensão","fear"
"dissidente","positive"
"dissidente","trust"
"desserviço","negative"
"dissidente","positive"
"efficiency","positive"
"dissolução","anticipation"
"dissolução","positive"
"dissolução","trust"
"dissonância","anger"
"aversão","positive"
"egotistical","disgust"
"egotistical","negative"
"desagradável","anger"
"desagradável","disgust"
"desagradável","negative"
"destilação","anticipation"
"destilação","joy"
"destilação","positive"
"destilação","surprise"
"destilação","trust"
"distinção","negative"
"distorcido","negative"
"distorção","positive"
"distrair","joy"
"distrair","positive"
"distraído","anger"
"distrair","positive"
"distrair","trust"
"elders","positive"
"elders","trust"
"Distração","positive"
"Distração","trust"
"distraído","trust"
"electric","joy"
"electric","positive"
"electric","surprise"
"aflição","positive"
"elegance","anticipation"
"elegance","joy"
"elegance","positive"
"elegance","trust"
"angustiado","joy"
"angustiado","positive"
"angustiante","anticipation"
"angustiante","fear"
"angustiante","joy"
"angustiante","positive"
"angustiante","trust"
"desconfiança","anger"
"desconfiança","disgust"
"desconfiança","fear"
"perturbação","positive"
"elimination","anger"
"elimination","disgust"
"elimination","fear"
"elimination","negative"
"elimination","sadness"
"perturbado","anticipation"
"perturbado","joy"
"perturbado","positive"
"perturbado","trust"
"desuso","positive"
"fora de uso","positive"
"cantiga","positive"
"cantiga","trust"
"divã","negative"
"divã","surprise"
"divergente","fear"
"divergente","negative"
"divergente","sadness"
"diverso","anticipation"
"diverso","joy"
"diverso","positive"
"diversificado","negative"
"desvio","negative"
"desvio","sadness"
